	PVALUE	QVALUE	PROV_PVALUE	SIFT_PVALUE
ENSG00000179919	0.6007213067662678	1.0	0.4907	0.5156
ENSG00000179930	0.918510809284706	1.0	0.7393	0.8447
ENSG00000179954	0.5438894494857094	1.0	0.3168	0.6754
ENSG00000179979	0.7919394957516903	1.0	0.7716	0.5558
ENSG00000180008	0.7849913641857609	1.0	0.501	0.8398
ENSG00000180016	0.9999999799986665	1.0	0.9998	1.0
ENSG00000180043	0.40514023153236023	1.0	0.5083	0.2654
ENSG00000180104	0.4677049431190766	1.0	0.8443	0.199
ENSG00000180113	0.7330266751552967	1.0	0.6089	0.5997
ENSG00000180116	0.26682435137420746	0.9378631157820481	0.2947	0.2513
ENSG00000180155	0.24695515413234237	0.9222786852375182	0.9907	0.0672
ENSG00000180182	0.31691414151311126	0.9940248860543894	0.2391	0.3943
ENSG00000180251	0.5077770411988765	1.0	0.6389	0.2995
ENSG00000180257	0.046575902303052086	0.5815140302672984	0.0308	0.2594
ENSG00000180264	0.09897656162558521	0.7208454654845541	0.2459	0.0821
ENSG00000180316	0.9449715839993331	1.0	0.8051	0.8535
ENSG00000180336	0.9900857001157078	1.0	0.9711	0.8882
ENSG00000180340	0.9991309426171826	1.0	0.9586	1.0
ENSG00000180347	0.13795155925798508	0.7830773090989624	0.2493	0.1235
ENSG00000180357	0.5210340870939294	1.0	0.6857	0.2909
ENSG00000180432	0.09451299160797377	0.7131039750264598	0.073	0.261
ENSG00000180433	0.4289403572301643	1.0	0.2101	0.6999
ENSG00000180448	0.7297270748376656	1.0	0.5965	0.6067
ENSG00000180475	0.03689138674532799	0.5315774266154519	0.0471	0.1282
ENSG00000180483	0.11748011000597525	0.7485998693727944	0.0545	0.46
ENSG00000180530	0.6059604093748956	1.0	0.5343	0.4807
ENSG00000180539	0.6013881824624221	1.0	0.7179	0.3531
ENSG00000180549	0.8619245411522118	1.0	0.9907	0.5278
ENSG00000180574	0.9051810583184063	1.0	0.6766	0.883
ENSG00000180592	0.9999566203136232	1.0	0.9907	1.0
ENSG00000180596	0.1872562133746989	0.8649715818254123	0.1891	0.2426
ENSG00000180638	0.7275019387298101	1.0	0.4044	0.8895
ENSG00000180660	0.9975361390977339	1.0	0.9689	0.9605
ENSG00000180708	0.9999954954932379	1.0	0.997	1.0
ENSG00000180745	0.8875505001688171	1.0	0.7361	0.7675
ENSG00000180777	0.6849490019489127	1.0	0.6608	0.4847
ENSG00000180822	0.7538251519987459	1.0	0.6283	0.615
ENSG00000180855	0.00627573815878224	0.3512120189815582	0.0043	0.1786
ENSG00000180871	0.17294945602793033	0.8414128297231849	0.2023	0.2042
ENSG00000180875	0.9896818064755396	1.0	0.9907	0.8679
ENSG00000180900	0.9070937016461732	1.0	0.8901	0.6754
ENSG00000180909	0.8415800734457308	1.0	0.7042	0.6999
ENSG00000180921	0.19950636528099341	0.87927577995201	0.2444	0.2042
ENSG00000180938	0.25089383958370925	0.9254821099822151	0.258	0.2637
ENSG00000180953	0.8234503407002371	1.0	0.8318	0.5628
ENSG00000180964	0.24779657334195637	0.9222786852375182	0.2011	0.3326
ENSG00000180999	0.9999566203136232	1.0	0.9907	1.0
ENSG00000181013	0.6255426759546675	1.0	0.4235	0.6412
ENSG00000181026	0.9936773576812785	1.0	0.9586	0.9281
ENSG00000181072	0.9944469997652216	1.0	0.9586	0.9352
ENSG00000181090	0.3560276083519276	1.0	0.3216	0.3466
ENSG00000181092	0.9159301398315395	1.0	0.7463	0.8295
ENSG00000181135	0.8590188487052847	1.0	0.6118	0.8474
ENSG00000181143	0.6736515618759131	1.0	0.6965	0.4458
ENSG00000181192	0.8400362820643484	1.0	0.6771	0.7247
ENSG00000181215	0.2039612192751804	0.881722337205117	0.25	0.2056
ENSG00000181220	0.9693857102889508	1.0	0.8356	0.9131
ENSG00000181222	0.07735981613895881	0.6631417236295224	0.0807	0.184
ENSG00000181234	0.6545420985141652	1.0	0.5198	0.5666
ENSG00000181291	0.15530727294742575	0.8178982673262198	0.2326	0.1543
ENSG00000181322	0.3626202298971557	1.0	0.3461	0.3308
ENSG00000181333	0.7635598663393829	1.0	0.5818	0.682
ENSG00000181355	0.2871526781855951	0.9627352983747784	0.2916	0.2813
ENSG00000181371	0.18791134737538195	0.8649715818254123	0.199	0.2316
ENSG00000181378	0.499383301132561	1.0	0.8017	0.2324
ENSG00000181433	0.28546590605337707	0.9594591808167903	0.4573	0.1779
ENSG00000181444	0.7856460665723151	1.0	0.7551	0.5582
ENSG00000181499	0.5517374698499722	1.0	0.6444	0.34
ENSG00000181518	0.4282495120708021	1.0	0.3834	0.3826
ENSG00000181544	0.9258275134849642	1.0	0.7721	0.8295
ENSG00000181552	0.4055738308955281	1.0	0.3008	0.4492
ENSG00000181555	0.7005676028791441	1.0	0.4776	0.6999
ENSG00000181588	0.9135048570951446	1.0	0.7093	0.8657
ENSG00000181616	0.6094240717045495	1.0	0.5385	0.4817
ENSG00000181619	0.5408906548921275	1.0	0.5483	0.3867
ENSG00000181626	0.7501030440513168	1.0	0.5323	0.7186
ENSG00000181693	0.36710601537633725	1.0	0.2176	0.5357
ENSG00000181698	0.0536674758696466	0.6036360129925389	0.046	0.2062
ENSG00000181718	0.09178532570458298	0.7059523796349982	0.0348	0.5278
ENSG00000181722	0.5052979682384081	1.0	0.2811	0.6754
ENSG00000181754	0.995443452638401	1.0	0.9586	0.9452
ENSG00000181761	0.35812700193091285	1.0	0.351	0.3203
ENSG00000181767	0.9747911558722203	1.0	0.8536	0.9185
ENSG00000181781	0.05182979166227364	0.5978582155030925	0.0323	0.2815
ENSG00000181790	0.7271778369481636	1.0	0.5885	0.6107
ENSG00000181804	0.8759755804123699	1.0	0.7791	0.6999
ENSG00000181852	0.44143519040177426	1.0	0.5501	0.2793
ENSG00000181867	0.9650067164928929	1.0	0.8409	0.8888
ENSG00000181894	0.17774828475200577	0.8491540699421041	0.1226	0.3493
ENSG00000181903	0.8388853360287987	1.0	0.5889	0.8305
ENSG00000181904	0.7393988535594077	1.0	0.5501	0.6754
ENSG00000181927	0.995116091810555	1.0	0.9586	0.9418
ENSG00000181935	0.9965430038841653	1.0	0.9918	0.9256
ENSG00000181958	0.009537807601865955	0.37179220535737373	0.0123	0.1008
ENSG00000181961	0.665107102121659	1.0	0.4333	0.6999
ENSG00000182010	0.966176755366158	1.0	0.8318	0.9034
ENSG00000182013	0.28138347594387003	0.9586886097558821	0.2246	0.355
ENSG00000182053	0.9999566203136232	1.0	0.9907	1.0
ENSG00000182077	0.37596221092115023	1.0	0.2541	0.4751
ENSG00000182093	0.7594929366152935	1.0	0.5563	0.7054
ENSG00000182095	0.19493825003759402	0.8783677369802838	0.9998	0.0484
ENSG00000182103	0.9899887715406014	1.0	0.9586	0.8991
ENSG00000182111	0.03704429544185017	0.5315774266154519	0.0301	0.2016
ENSG00000182132	0.28499408152482975	0.9594591808167903	0.1778	0.4565
ENSG00000182150	0.12501523699516148	0.762047721295108	0.1429	0.1899
ENSG00000182158	0.024331375756499796	0.4791914470540516	0.1166	0.0316
ENSG00000182162	0.5875241486321385	1.0	0.6897	0.3531
ENSG00000182168	0.2490657350494182	0.924723364246049	0.4215	0.1598
ENSG00000182175	0.9638688850329019	1.0	0.8243	0.902
ENSG00000182180	0.9991309426171826	1.0	0.9586	1.0
ENSG00000182197	0.9604978413331299	1.0	0.9907	0.7393
ENSG00000182218	0.43365311471008927	1.0	0.5764	0.2594
ENSG00000182240	0.02173244759746651	0.4547621636512616	0.0528	0.0611
ENSG00000182253	0.2594218747895922	0.9312489200153082	0.5352	0.1331
ENSG00000182256	0.9009282712068638	1.0	0.78	0.7555
ENSG00000182261	0.9074977799224394	1.0	0.8398	0.7168
ENSG00000182263	0.623286457179802	1.0	0.5528	0.4881
ENSG00000182271	0.08147959161567031	0.6745450336472781	0.0314	0.5043
ENSG00000182272	0.7005010384969901	1.0	0.697	0.4795
ENSG00000182308	0.11595063416997031	0.7458314663818657	0.134	0.184
ENSG00000182318	0.6075831737746582	1.0	0.5339	0.4833
ENSG00000182326	0.1495013830045041	0.805310613196494	0.1027	0.3326
ENSG00000182329	0.5770740343908143	1.0	0.5968	0.3958
ENSG00000182348	0.7450258385447036	1.0	0.5737	0.6576
ENSG00000182379	0.9991309426171826	1.0	0.9586	1.0
ENSG00000182389	0.02922831560038308	0.4960643845542304	0.0681	0.0672
ENSG00000182405	0.9080488851725996	1.0	0.7069	0.8531
ENSG00000182446	0.12002035476834716	0.7522748207872885	0.0689	0.3739
ENSG00000182447	0.2629295942907912	0.9346189193951466	0.1484	0.489
ENSG00000182463	0.979688651382794	1.0	0.9907	0.8129
ENSG00000182481	0.022569679729542713	0.4629157193455673	0.073	0.0462
ENSG00000182504	0.9285819020350639	1.0	0.7319	0.8836
ENSG00000182508	0.0991309506367829	0.7208454654845541	0.0394	0.5134
ENSG00000182511	0.8450886820723524	1.0	0.9847	0.5056
ENSG00000182541	0.8539604301553863	1.0	0.584	0.8747
ENSG00000182568	0.38023149615668583	1.0	0.457	0.2686
ENSG00000182578	0.9999566203136232	1.0	0.9907	1.0
ENSG00000182606	0.7545216920288469	1.0	0.5413	0.7152
ENSG00000182621	0.1389599571937452	0.7830773090989624	0.3758	0.0827
ENSG00000182634	0.760989527707401	1.0	0.6145	0.6412
ENSG00000182636	0.6973373595372041	1.0	0.5955	0.5564
ENSG00000182652	0.014705398678069748	0.40974588134803436	0.0647	0.0316
ENSG00000182667	0.7833346237428025	1.0	0.6797	0.6162
ENSG00000182670	0.9999566203136232	1.0	0.9907	1.0
ENSG00000182674	0.6323057241564082	1.0	0.5933	0.4665
ENSG00000182752	0.8644343875236216	1.0	0.6915	0.7618
ENSG00000182791	0.9375956819974958	1.0	0.795	0.8405
ENSG00000182809	0.9999566203136232	1.0	0.9907	1.0
ENSG00000182810	0.22500501940640338	0.8968015402869003	0.1473	0.3982
ENSG00000182827	0.19452749224385468	0.8783677369802838	0.1255	0.3845
ENSG00000182836	0.08329213223965448	0.6745450336472781	0.109	0.1493
ENSG00000182854	0.21273157851653246	0.8927097482623325	0.3748	0.1451
ENSG00000182870	0.49280675980552957	1.0	0.2701	0.6754
ENSG00000182871	0.2848664934873859	0.9594591808167903	0.1905	0.4258
ENSG00000182872	0.5676832735184556	1.0	0.4071	0.5644
ENSG00000182885	0.678702816134029	1.0	0.9907	0.3178
ENSG00000182898	0.8803408319740972	1.0	0.8526	0.6481
ENSG00000182901	0.9010456311778489	1.0	0.726	0.812
ENSG00000182903	0.604942759775469	1.0	0.7624	0.3359
ENSG00000182909	0.9470692268313864	1.0	0.742	0.9337
ENSG00000182957	0.17014236462567978	0.8354356951053379	0.1778	0.2274
ENSG00000182974	0.32676305497293545	1.0	0.4331	0.2274
ENSG00000182985	0.7766082844266763	1.0	0.7275	0.5652
ENSG00000182986	0.008633935311579743	0.37179220535737373	0.0181	0.0611
ENSG00000182993	0.6885766449604814	1.0	0.5339	0.6059
ENSG00000183023	0.004655025001479629	0.3068312178394637	0.0309	0.0177
ENSG00000183035	0.7215360575862023	1.0	0.4786	0.7395
ENSG00000183044	0.0024041091354423116	0.25573034630475533	0.0111	0.0234
ENSG00000183072	0.249044988776442	0.924723364246049	0.5471	0.1231
ENSG00000183087	0.5736006900279518	1.0	0.3199	0.7309
ENSG00000183090	0.6139608106880746	1.0	0.3333	0.7884
ENSG00000183091	0.14884117368168637	0.8038734754790637	0.1739	0.1953
ENSG00000183117	0.0037919848422990343	0.2870956965813762	0.0061	0.0711
ENSG00000183128	0.36601763945971855	1.0	0.3068	0.3783
ENSG00000183130	0.6115061456132933	1.0	0.5407	0.4826
ENSG00000183134	0.06927288123821884	0.6478026439197262	0.0782	0.1657
ENSG00000183166	0.5260008176269331	1.0	0.4012	0.5049
ENSG00000183206	0.4995407567861856	1.0	0.599	0.3112
ENSG00000183207	0.9991309426171826	1.0	0.9586	1.0
ENSG00000183230	0.1122203761008661	0.735173624353429	0.2399	0.0986
ENSG00000183248	0.7602041233898125	1.0	0.7884	0.4987
ENSG00000183269	0.9482102400532657	1.0	0.7667	0.9077
ENSG00000183283	0.8505988412850157	1.0	0.655	0.7723
ENSG00000183287	0.15258225257284264	0.8109572267720591	0.284	0.1235
ENSG00000183291	0.866654136677566	1.0	0.6447	0.8225
ENSG00000183303	0.6195876406779872	1.0	0.4831	0.5527
ENSG00000183310	0.14305318859929383	0.7964723397944334	0.0534	0.6042
ENSG00000183317	0.44049636912321977	1.0	0.3676	0.4166
ENSG00000183337	0.06997402798959551	0.6499102902670008	0.2322	0.0565
ENSG00000183354	0.9736556167155481	1.0	0.8809	0.8848
ENSG00000183389	0.8682896242795247	1.0	0.8939	0.5961
ENSG00000183423	0.9226654396431863	1.0	0.7131	0.8883
ENSG00000183434	0.9991309426171826	1.0	0.9586	1.0
ENSG00000183454	0.15855957759967532	0.8229765782423951	0.2924	0.1261
ENSG00000183479	0.32997844098931095	1.0	0.459	0.2176
ENSG00000183495	0.28497740646998837	0.9594591808167903	0.3569	0.2274
ENSG00000183530	0.038466439043666534	0.5364275886800801	0.0345	0.184
ENSG00000183560	0.08935929695458733	0.6990350945880149	0.0263	0.6754
ENSG00000183580	0.9274230318337691	1.0	0.8288	0.7771
ENSG00000183621	0.9701207184419649	1.0	0.8421	0.9093
ENSG00000183638	0.999217434989283	1.0	1.0	0.9607
ENSG00000183647	0.12687268983225508	0.7632675347571377	0.1194	0.2316
ENSG00000183654	0.9152299703468624	1.0	0.6847	0.902
ENSG00000183655	0.8182140598096147	1.0	0.6591	0.6999
ENSG00000183668	0.048119368932221684	0.5827474408638085	0.0674	0.1233
ENSG00000183706	0.4730683679986811	1.0	0.5792	0.2953
ENSG00000183715	0.7150879577581752	1.0	0.6127	0.5676
ENSG00000183735	0.7148152731822945	1.0	0.8396	0.4139
ENSG00000183742	0.871667167914244	1.0	0.7966	0.6757
ENSG00000183747	0.6296247665006373	1.0	0.4867	0.5644
ENSG00000183762	0.03659587406298315	0.5315774266154519	0.0817	0.0732
ENSG00000183765	0.027208200283375006	0.49227257411355496	0.091	0.0462
ENSG00000183770	0.9999566203136232	1.0	0.9907	1.0
ENSG00000183773	0.48397645707598114	1.0	0.3498	0.5068
ENSG00000183775	0.35886821556964676	1.0	0.8409	0.1341
ENSG00000183783	0.8477401695734038	1.0	0.7428	0.6754
ENSG00000183798	0.6446300468233126	1.0	0.3955	0.7244
ENSG00000183814	0.6296529980040027	1.0	0.4331	0.6343
ENSG00000183833	0.8029997941726921	1.0	0.9804	0.451
ENSG00000183837	0.9879666570009737	1.0	0.9907	0.8569
ENSG00000183840	0.7574834285112957	1.0	0.8888	0.4391
ENSG00000183850	0.11251177284466085	0.7354207515418936	0.0698	0.34
ENSG00000183853	0.14395582417308916	0.7983787943100871	0.1211	0.2686
ENSG00000183856	0.21909517722796779	0.8935680877473113	0.3034	0.1865
ENSG00000183862	0.6853967601901015	1.0	0.6485	0.4945
ENSG00000183873	0.889037326931313	1.0	0.672	0.8446
ENSG00000183914	0.4682667444789491	1.0	0.3239	0.5197
ENSG00000183960	0.9029256411528934	1.0	0.9983	0.5941
ENSG00000183963	0.35296103837646275	1.0	0.7586	0.1451
ENSG00000184014	0.7761883076710839	1.0	0.6081	0.6754
ENSG00000184056	0.53193108344908	1.0	0.6057	0.3406
ENSG00000184108	0.11314383791486382	0.7354949378771105	0.1032	0.2316
ENSG00000184113	0.22593609475785725	0.8970131223223219	0.5554	0.1062
ENSG00000184140	0.16313666795751425	0.8291116746058471	0.124	0.3086
ENSG00000184144	0.9672153983270761	1.0	0.9983	0.7564
ENSG00000184154	0.994571964733929	1.0	0.9586	0.9364
ENSG00000184156	0.34298588192522184	1.0	0.1905	0.5543
ENSG00000184185	0.9999985541804699	1.0	0.9983	1.0
ENSG00000184220	0.5556841535738348	1.0	0.4443	0.499
ENSG00000184226	0.5988024209024712	1.0	0.465	0.5411
ENSG00000184254	0.02329609222327167	0.46821326337264046	0.1496	0.0234
ENSG00000184281	0.503949627379833	1.0	0.2799	0.6754
ENSG00000184292	0.5855656595631478	1.0	0.6447	0.3756
ENSG00000184304	0.4604869377264821	1.0	0.2411	0.6802
ENSG00000184305	0.9551104721388696	1.0	0.8582	0.834
ENSG00000184313	0.8669173738277125	1.0	0.9586	0.5536
ENSG00000184343	0.012765483149676182	0.4059852827174243	0.1222	0.0142
ENSG00000184347	0.9758887259810161	1.0	0.9907	0.796
ENSG00000184381	0.7134486118569427	1.0	0.8263	0.419
ENSG00000184402	0.6099609226943309	1.0	0.4956	0.5242
ENSG00000184408	0.9014921702720519	1.0	0.9907	0.5959
ENSG00000184465	0.8397679733484352	1.0	0.8587	0.571
ENSG00000184478	0.0863457998675643	0.689192386963762	0.1103	0.1543
ENSG00000184481	0.6178585670495345	1.0	0.3934	0.6754
ENSG00000184500	0.6176582063415994	1.0	0.3838	0.6919
ENSG00000184545	0.984133643101889	1.0	0.9907	0.835
ENSG00000184564	0.9753304347437343	1.0	0.9983	0.7876
ENSG00000184571	0.6454865625333659	1.0	0.6419	0.4474
ENSG00000184575	0.4842986815733493	1.0	0.3055	0.5809
ENSG00000184588	0.5955095137445219	1.0	0.7664	0.3252
ENSG00000184601	0.03832642973072242	0.5364275886800801	0.2701	0.0234
ENSG00000184611	0.7745410844108525	1.0	0.5788	0.7064
ENSG00000184613	0.5952100956022718	1.0	0.5048	0.4933
ENSG00000184634	0.0500855573343173	0.5915692995363488	0.0989	0.0882
ENSG00000184647	0.04208385770003009	0.560813147176488	0.022	0.3214
ENSG00000184661	0.9564060506655878	1.0	0.9907	0.7264
ENSG00000184675	0.7192780246123591	1.0	0.8169	0.4306
ENSG00000184698	0.009834979943213251	0.37402853524432095	0.0278	0.0462
ENSG00000184708	0.7119376324473946	1.0	0.4821	0.7152
ENSG00000184735	0.6579047399523124	1.0	0.5566	0.5341
ENSG00000184788	0.5475473523867163	1.0	0.7634	0.2834
ENSG00000184814	0.5300493601997307	1.0	0.5832	0.3517
ENSG00000184838	0.00203740200540925	0.25573034630475533	0.002	0.1079
ENSG00000184903	0.9122894278620098	1.0	0.9907	0.6173
ENSG00000184916	0.2178187977620336	0.8935680877473113	0.1359	0.4131
ENSG00000184937	0.07909446044868007	0.6631417236295224	0.2085	0.0732
ENSG00000184945	0.26165477963924344	0.9346189193951466	0.3865	0.1865
ENSG00000184956	0.3071542977648667	0.981054776641891	0.2051	0.4397
ENSG00000184999	0.8364841543167549	1.0	0.9907	0.4903
ENSG00000185002	0.6974406836928055	1.0	0.6505	0.5095
ENSG00000185008	0.8842840277862902	1.0	0.8404	0.6655
ENSG00000185009	0.4756392714128802	1.0	0.2554	0.6754
ENSG00000185010	0.19681248025508358	0.8783677369802838	0.5225	0.0938
ENSG00000185019	0.7693965969259473	1.0	0.718	0.5615
ENSG00000185024	0.23768664170177667	0.916350265588663	0.1949	0.3242
ENSG00000185033	0.6327882295865863	1.0	0.6133	0.4519
ENSG00000185038	0.9859713108713579	1.0	0.9586	0.8734
ENSG00000185046	0.06738398260861711	0.6365149161353589	0.1648	0.076
ENSG00000185069	0.28520729353079677	0.9594591808167903	0.1203	0.6754
ENSG00000185070	0.5191818928370534	1.0	0.4973	0.3988
ENSG00000185101	0.47125137466469547	1.0	0.6142	0.2768
ENSG00000185112	0.7014103620591678	1.0	0.4787	0.6999
ENSG00000185177	0.481213684272798	1.0	0.4412	0.3982
ENSG00000185220	0.30025134866759207	0.9743466211394067	0.1684	0.5186
ENSG00000185231	0.970801467746211	1.0	0.9907	0.7755
ENSG00000185238	0.370844383717017	1.0	0.2799	0.4227
ENSG00000185274	0.9991309426171826	1.0	0.9586	1.0
ENSG00000185294	0.9991309426171826	1.0	0.9586	1.0
ENSG00000185306	0.6070914870328168	1.0	0.6445	0.3998
ENSG00000185338	0.9991309426171826	1.0	0.9586	1.0
ENSG00000185448	0.6926322172991684	1.0	0.577	0.5669
ENSG00000185453	0.9960278901347448	1.0	0.9586	0.9516
ENSG00000185467	0.9360388692812653	1.0	0.9907	0.6706
ENSG00000185477	0.3376101389439601	1.0	0.5242	0.1969
ENSG00000185479	0.7658596608295205	1.0	0.4927	0.8104
ENSG00000185504	0.9872398459294541	1.0	0.9983	0.846
ENSG00000185513	0.32314177208026584	1.0	0.1888	0.5134
ENSG00000185532	0.0073563200419386465	0.36598430104835256	0.0137	0.0672
ENSG00000185559	0.6780403926948766	1.0	0.5614	0.5598
ENSG00000185565	0.317342039479354	0.9940248860543894	0.284	0.3326
ENSG00000185567	0.8438772655296306	1.0	0.5893	0.8419
ENSG00000185585	0.8448404240965175	1.0	0.5871	0.8474
ENSG00000185615	0.9950076638514194	1.0	0.9586	0.9407
ENSG00000185621	0.04349878048962752	0.5661306250560864	0.0457	0.161
ENSG00000185630	0.35872854230535955	1.0	0.2345	0.4806
ENSG00000185634	0.15979463625934176	0.823143798546021	0.0957	0.3892
ENSG00000185658	0.6196040142370034	1.0	0.5041	0.5297
ENSG00000185684	0.03513525459068789	0.5196589883078213	0.1233	0.0462
ENSG00000185689	0.973386679159153	1.0	0.8964	0.8683
ENSG00000185697	0.3961211392883074	1.0	0.4614	0.2827
ENSG00000185721	0.9221514712100387	1.0	0.9983	0.6334
ENSG00000185736	0.5370189065213002	1.0	0.8511	0.2462
ENSG00000185737	0.9845309012073301	1.0	0.9918	0.8362
ENSG00000185745	0.261926300371935	0.9346189193951466	0.1628	0.4434
ENSG00000185760	0.35348644007780694	1.0	0.2598	0.4246
ENSG00000185775	0.2940528981056967	0.9682850309062873	0.2733	0.3103
ENSG00000185792	0.7491171086584087	1.0	0.5818	0.6557
ENSG00000185811	0.002287810802712009	0.25573034630475533	0.0105	0.0234
ENSG00000185823	0.5233481779884281	1.0	0.7848	0.256
ENSG00000185829	0.8005963594478068	1.0	0.5438	0.8077
ENSG00000185842	0.42737470992533666	1.0	0.5657	0.2585
ENSG00000185897	0.7792390829892433	1.0	0.6132	0.6754
ENSG00000185905	0.6484689038615252	1.0	0.4049	0.7152
ENSG00000185909	0.4293802613987333	1.0	0.2512	0.5863
ENSG00000185920	0.04703593664175576	0.5827474408638085	0.1097	0.0737
ENSG00000185926	0.4770399534904347	1.0	0.2476	0.6999
ENSG00000185933	0.9967641755921123	1.0	0.9586	0.9604
ENSG00000185947	0.8319957170484455	1.0	0.9923	0.4833
ENSG00000185950	0.9975351907069903	1.0	0.9983	0.9322
ENSG00000185958	0.9999566203136232	1.0	0.9907	1.0
ENSG00000185974	0.03241260660427603	0.5017406022328588	0.077	0.0672
ENSG00000185985	0.4136130993926135	1.0	0.4132	0.3368
ENSG00000186001	0.3640638158306644	1.0	0.3381	0.3406
ENSG00000186009	0.6789032089099799	1.0	0.431	0.7309
ENSG00000186026	0.5374706794194277	1.0	0.2998	0.6999
ENSG00000186038	0.9916919164826237	1.0	0.9907	0.8821
ENSG00000186073	0.99179985769422	1.0	0.8747	1.0
ENSG00000186104	0.482659064395096	1.0	0.6977	0.253
ENSG00000186113	0.9693190074464076	1.0	0.9907	0.7699
ENSG00000186115	0.9632499239212217	1.0	0.9907	0.7484
ENSG00000186185	0.6416361234599219	1.0	0.6221	0.4567
ENSG00000186188	0.9999566203136232	1.0	0.9907	1.0
ENSG00000186204	0.14516160650515186	0.7991071927844297	0.08	0.411
ENSG00000186230	0.9987402685914559	1.0	0.9973	0.9528
ENSG00000186231	0.9938332266832831	1.0	0.9586	0.9295
ENSG00000186265	0.8854009882676893	1.0	0.6944	0.8082
ENSG00000186297	0.006076142591689204	0.3512120189815582	0.0169	0.0438
ENSG00000186300	0.9102364982969068	1.0	0.7343	0.8272
ENSG00000186334	0.11302452068344504	0.7354949378771105	0.2691	0.0887
ENSG00000186340	0.304249714431192	0.9774692915212704	0.4213	0.2112
ENSG00000186376	0.31918568470916453	0.9962363784456103	0.3947	0.2413
ENSG00000186400	0.9360388692812653	1.0	0.9907	0.6706
ENSG00000186417	0.34070997335894226	1.0	0.2292	0.4563
ENSG00000186431	0.3970293251138056	1.0	0.3657	0.3579
ENSG00000186432	0.9495979844425503	1.0	0.8664	0.8077
ENSG00000186439	0.12733094387521326	0.7632675347571377	0.3132	0.0887
ENSG00000186442	0.6390312422872519	1.0	0.4149	0.6798
ENSG00000186448	0.8172785251829451	1.0	0.8311	0.5536
ENSG00000186462	0.6881195056494419	1.0	0.8297	0.3894
ENSG00000186472	0.08583416412850664	0.6885456640884896	0.077	0.2194
ENSG00000186480	0.19185806952930595	0.8763710627530891	0.4109	0.1153
ENSG00000186487	0.9645468982081531	1.0	0.8263	0.9026
ENSG00000186509	0.8944338474703879	1.0	0.7318	0.7888
ENSG00000186517	0.9897807997161596	1.0	0.9918	0.8676
ENSG00000186522	0.051910479798539355	0.5978582155030925	0.3893	0.0234
ENSG00000186564	0.5195481435004152	1.0	0.6542	0.3035
ENSG00000186567	0.49794372254219454	1.0	0.6334	0.2928
ENSG00000186575	0.31375513206824635	0.989870797518451	0.5204	0.1786
ENSG00000186625	0.507626785690126	1.0	0.4682	0.4085
ENSG00000186635	0.8937768841239071	1.0	0.739	0.7795
ENSG00000186638	0.49154119699684773	1.0	0.6754	0.269
ENSG00000186642	0.33884414523637885	1.0	0.43	0.2413
ENSG00000186648	0.9999566203136232	1.0	0.9907	1.0
ENSG00000186654	0.7198147046670438	1.0	0.4458	0.7902
ENSG00000186716	0.26561167650882855	0.9352094066623314	0.3569	0.2062
ENSG00000186777	0.9196580793286911	1.0	0.7076	0.886
ENSG00000186790	0.940004433159934	1.0	0.7428	0.9077
ENSG00000186806	0.2611720821401131	0.9346189193951466	0.5195	0.1384
ENSG00000186818	0.4407176249961088	1.0	0.3339	0.459
ENSG00000186847	0.1140770350267174	0.7392095398665726	0.091	0.2654
ENSG00000186862	0.9999566203136232	1.0	0.9907	1.0
ENSG00000186868	0.4293045583213514	1.0	0.5552	0.2652
ENSG00000186881	0.008020908714745145	0.37179220535737373	0.022	0.0462
ENSG00000186908	0.49682072405134914	1.0	0.5773	0.3201
ENSG00000186910	0.9627333941951242	1.0	0.8484	0.8719
ENSG00000186912	0.8998400321617993	1.0	0.7224	0.8129
ENSG00000186919	0.5763635416174566	1.0	0.8939	0.2637
ENSG00000186952	0.7033861403550089	1.0	0.6944	0.4851
ENSG00000186970	0.9901235411375434	1.0	0.9666	0.8926
ENSG00000186976	0.7983268601998185	1.0	0.6502	0.6713
ENSG00000187024	0.5010252101761477	1.0	0.4281	0.4375
ENSG00000187033	0.9991309426171826	1.0	0.9586	1.0
ENSG00000187054	0.8573779186951923	1.0	0.5826	0.8856
ENSG00000187080	0.21085226799088863	0.892269287832669	0.2228	0.2412
ENSG00000187116	0.9962571726080643	1.0	0.9918	0.9223
ENSG00000187122	0.16653863775720334	0.8321840760239624	0.1216	0.3233
ENSG00000187135	0.41922689727880147	1.0	0.7045	0.2016
ENSG00000187144	0.05263311724325048	0.6023998630113194	0.2115	0.0438
ENSG00000187187	0.9846676217978554	1.0	0.8939	0.9286
ENSG00000187210	0.31295569619304076	0.989870797518451	0.5033	0.184
ENSG00000187240	0.14059377654269412	0.7870683563531643	0.0577	0.5468
ENSG00000187242	0.9999566203136232	1.0	0.9907	1.0
ENSG00000187260	0.32890779727584185	1.0	0.2989	0.3326
ENSG00000187323	0.29810622712148604	0.9709836196890061	0.259	0.3338
ENSG00000187372	0.4195652616228889	1.0	0.3257	0.4366
ENSG00000187391	0.2255615280583838	0.8970131223223219	0.212	0.2776
ENSG00000187398	0.06738958900030145	0.6365149161353589	0.1864	0.0672
ENSG00000187486	0.006789396203923714	0.35703106578208704	0.0359	0.0234
ENSG00000187492	0.8615746038602958	1.0	0.6821	0.7658
ENSG00000187498	0.01615567207846036	0.42126678232884796	0.0166	0.1374
ENSG00000187510	0.8708394523892801	1.0	0.6487	0.8277
